Mod:Item:MetaData, Localized Name
immersiveengineering:metal_decoration2:3, 铝壁挂支架
immersiveengineering:metal_decoration2:4, 灯
immersiveengineering:metal_decoration2:5, 刀片刺网
immersiveengineering:metal_decoration2:7, 钢结构臂
immersiveengineering:metal_decoration2:8, 铝结构臂
immersiveengineering:metal_decoration1_slab:1, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:2, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:3, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:5, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:6, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:7, 铝脚手架台阶
immersiveengineering:steel_scaffolding_stairs0, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs1, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs2, 钢脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs0, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs1, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs2, 铝脚手架楼梯
immersiveengineering:metal_ladder:0, 金属梯子
immersiveengineering:metal_ladder:1, 安全梯
immersiveengineering:metal_ladder:2, 安全梯
immersiveengineering:connector:0, 低压接线器
immersiveengineering:connector:1, 低压继电器
immersiveengineering:connector:2, 中压接线器
immersiveengineering:connector:3, 中压继电器
immersiveengineering:connector:4, 高压接线器
immersiveengineering:connector:5, 高压继电器
immersiveengineering:connector:6, 结构性接线器
immersiveengineering:connector:7, 变压器
immersiveengineering:connector:8, 高压变压器
immersiveengineering:connector:9, 断路刀闸
immersiveengineering:connector:10, 红石控制断路刀闸
immersiveengineering:connector:11, 电流互感器
immersiveengineering:connector:12, 红石接线器
immersiveengineering:connector:13, 红石探测接线器
immersiveengineering:metal_device0:0, 低压电容器
immersiveengineering:metal_device0:1, 中压电容器
immersiveengineering:metal_device0:2, 高压电容器
immersiveengineering:metal_device0:3, 创造电容器
immersiveengineering:metal_device0:4, 金属桶
immersiveengineering:metal_device0:5, 液泵
immersiveengineering:metal_device0:6, 液阀
immersiveengineering:metal_device1:0, 高炉预热器
immersiveengineering:metal_device1:1, 外置加热器
immersiveengineering:metal_device1:2, 动能发电机
immersiveengineering:metal_device1:3, 热传导发电机
immersiveengineering:metal_device1:4, 电灯
immersiveengineering:metal_device1:5, 充电站
immersiveengineering:metal_device1:6, 输液管
immersiveengineering:metal_device1:7, 岩芯钻井
immersiveengineering:metal_device1:8, 特斯拉线圈
immersiveengineering:metal_device1:9, 泛光灯
immersiveengineering:metal_device1:10, 化学喷射炮塔
immersiveengineering:metal_device1:11, 机枪炮塔
immersiveengineering:metal_device1:13, 园艺玻璃罩
immersiveengineering:conveyor, tile.immersiveengineering.conveyor.name
immersiveengineering:material:0, 防腐木棍
immersiveengineering:material:1, 铁棒
immersiveengineering:material:2, 钢棒
immersiveengineering:material:3, 铝棒
immersiveengineering:material:4, 工业大麻纤维
immersiveengineering:material:5, 坚韧布料
immersiveengineering:material:6, 焦煤
immersiveengineering:material:7, 矿渣
immersiveengineering:material:8, 铁质机械零件
immersiveengineering:material:9, 钢质机械零件
immersiveengineering:material:10, 水车部件
immersiveengineering:material:11, 风车叶片
immersiveengineering:material:12, 改良风车叶片
immersiveengineering:material:13, 木握柄
immersiveengineering:material:14, 枪管
immersiveengineering:material:15, 左筒
immersiveengineering:material:16, 击锤
immersiveengineering:material:17, 焦煤粉
immersiveengineering:material:18, 高定向热解石墨粉
immersiveengineering:material:19, 高定向热解石墨锭
immersiveengineering:material:20, 铜线
immersiveengineering:material:21, 琥珀金线
immersiveengineering:material:22, 铝线
immersiveengineering:material:23, 钢线
immersiveengineering:material:24, 硝酸盐粉
immersiveengineering:material:25, 硫磺粉
immersiveengineering:material:26, 真空管
immersiveengineering:material:27, 电路板
immersiveengineering:metal:0, 铜锭
immersiveengineering:metal:1, 铝锭
immersiveengineering:metal:2, 铅锭
immersiveengineering:metal:3, 银锭
immersiveengineering:metal:4, 镍锭
immersiveengineering:metal:5, 铀锭
immersiveengineering:metal:6, 康铜锭
immersiveengineering:metal:7, 琥珀金锭
immersiveengineering:metal:8, 钢锭
immersiveengineering:metal:9, 铜粉
immersiveengineering:metal:10, 铝粉
immersiveengineering:metal:11, 铅粉
immersiveengineering:metal:12, 银粉
immersiveengineering:metal:13, 镍粉
immersiveengineering:metal:14, 铀粉
immersiveengineering:metal:15, 康铜粉
immersiveengineering:metal:16, 琥珀金粉
immersiveengineering:metal:17, 钢粉
immersiveengineering:metal:18, 铁粉
immersiveengineering:metal:19, 金粉
immersiveengineering:metal:20, 铜粒
immersiveengineering:metal:21, 铝粒
immersiveengineering:metal:22, 铅粒
immersiveengineering:metal:23, 银粒
immersiveengineering:metal:24, 镍粒
immersiveengineering:metal:25, 铀粒
immersiveengineering:metal:26, 康铜粒
immersiveengineering:metal:27, 琥珀金粒
immersiveengineering:metal:28, 钢粒
immersiveengineering:metal:29, 铁粒
immersiveengineering:metal:30, 铜板
immersiveengineering:metal:31, 铝板
immersiveengineering:metal:32, 铅板
immersiveengineering:metal:33, 银板
immersiveengineering:metal:34, 镍板
immersiveengineering:metal:35, 铀板
immersiveengineering:metal:36, 康铜板
immersiveengineering:metal:37, 琥珀金板
immersiveengineering:metal:38, 钢板
immersiveengineering:metal:39, 铁板
immersiveengineering:metal:40, 金板
immersiveengineering:tool:0, 工程师锤
immersiveengineering:tool:1, 工程师剪线钳
immersiveengineering:tool:2, 工程师电表
immersiveengineering:tool:3, 工程师手册
immersiveengineering:pickaxe_steel, 钢镐
immersiveengineering:shovel_steel, 钢锹
immersiveengineering:axe_steel, 钢斧
immersiveengineering:hoe_steel, Steel Hoe
immersiveengineering:sword_steel, 钢剑
immersiveengineering:toolbox, 工程师工具箱
immersiveengineering:wirecoil:0, 低压线圈
immersiveengineering:wirecoil:1, 中压线圈
immersiveengineering:wirecoil:2, 高压线圈
immersiveengineering:wirecoil:3, 麻绳线圈
immersiveengineering:wirecoil:4, 钢线圈
immersiveengineering:wirecoil:5, 红石线圈
immersiveengineering:wirecoil:6, 绝缘低压线圈
immersiveengineering:wirecoil:7, 绝缘中压线圈
immersiveengineering:seed:0, 工业大麻种子
immersiveengineering:drill:0, 采矿机械钻
immersiveengineering:drillhead:0, 钢质钻头
immersiveengineering:drillhead:1, 铁质钻头
immersiveengineering:jerrycan, 油罐
immersiveengineering:mold:0, 金属冲压模具：板材
immersiveengineering:mold:1, 金属冲压模具：齿轮
immersiveengineering:mold:2, 金属冲压模具：金属棒
immersiveengineering:mold:3, 金属冲压模具：弹壳
immersiveengineering:mold:4, 金属冲压模具：线缆
immersiveengineering:mold:5, 金属冲压模具：2x2压缩包
immersiveengineering:mold:6, 金属冲压模具：3x3压缩包
immersiveengineering:mold:7, 金属冲压模具：解压包
immersiveengineering:blueprint, 工程师蓝图
immersiveengineering:revolver, 左轮手枪
immersiveengineering:speedloader, 左轮快速装弹器
immersiveengineering:bullet:0, 小型空弹壳
immersiveengineering:bullet:1, 大型空弹壳
immersiveengineering:bullet:2, 卡苏尔弹
immersiveengineering:bullet:2, 穿甲弹
immersiveengineering:bullet:2, 鹿弹
immersiveengineering:bullet:2, 高爆弹
immersiveengineering:bullet:2, 银弹
immersiveengineering:bullet:2, 龙息弹
immersiveengineering:bullet:2, 药剂弹头
immersiveengineering:bullet:2, 信号弹
immersiveengineering:bullet:2, 叶绿弹
immersiveengineering:bullet:2, 结晶意志弹
immersiveengineering:bullet:2, 狼群弹
immersiveengineering:chemthrower, 化学喷射器
immersiveengineering:railgun, 磁轨炮
immersiveengineering:skyhook, 工程师天钩
immersiveengineering:toolupgrade:0, 压缩空气罐
immersiveengineering:toolupgrade:1, 高级润滑系统
immersiveengineering:toolupgrade:2, 附加螺旋钻
immersiveengineering:toolupgrade:3, 大型燃料缸
immersiveengineering:toolupgrade:4, 刺刀
immersiveengineering:toolupgrade:5, 扩充弹夹
immersiveengineering:toolupgrade:6, 加强电子管
immersiveengineering:toolupgrade:7, 聚焦喷嘴
immersiveengineering:toolupgrade:8, 瞄准镜
immersiveengineering:toolupgrade:9, 附加电容
immersiveengineering:toolupgrade:10, 闪光灯
immersiveengineering:toolupgrade:11, 震击发生器
immersiveengineering:toolupgrade:12, 磁力手套
immersiveengineering:toolupgrade:13, 化学液体罐
immersiveengineering:shader, 皮肤
immersiveengineering:shader_bag, 皮肤奖励袋
immersiveengineering:earmuffs, 隔音耳罩
immersiveengineering:coresample, 岩芯样本
immersiveengineering:graphite_electrode, 石墨电极
immersiveengineering:faraday_suit_feet, 法拉第靴子
immersiveengineering:faraday_suit_legs, 法拉第护腿
immersiveengineering:faraday_suit_chest, 法拉第胸甲
immersiveengineering:faraday_suit_head, 法拉第头盔
immersiveengineering:fluorescent_tube, 荧光管
immersiveengineering:powerpack, 电容背包
immersiveengineering:shield, 重型盾牌
immersiveengineering:maintenance_kit, 维护工具包
immersiveengineering:steel_armor_feet, 钢靴子
immersiveengineering:steel_armor_legs, 钢护腿
immersiveengineering:steel_armor_chest, 钢胸甲
immersiveengineering:steel_armor_head, 钢头盔
engineersdoors:trapdoor_concrete, Concrete Trapdoor
engineersdoors:trapdoor_steel, 钢活板门
engineersdoors:trapdoor_treated, 防腐木活板门
engineersdoors:fencegate_aluminium, 铝栅栏门
engineersdoors:fencegate_steel, 钢栅栏门
engineersdoors:fencegate_treated, 防腐木栅栏门
engineersdoors:door_concrete, 混凝土门
engineersdoors:door_concrete_ornate, 混凝土门
engineersdoors:door_concrete_reinforced, 混凝土门
engineersdoors:door_steel, 钢门
engineersdoors:door_steel_ornate, 钢门
engineersdoors:door_steel_reinforced, 钢门
engineersdoors:door_treated, 防腐木门
engineersdoors:door_treated_ornate, 防腐木门
engineersdoors:door_treated_reinforced, 防腐木门
glaretorch:blocklight, Light(Block)
glaretorch:itemglaretorchsmall, GlareTorchSmall
glaretorch:itemglaretorch, GlareTorch
glaretorch:itemglaretorchlarge, GlareTorchLarge
glaretorch:itemglaretorchlarge2, GlareTorchlargest
glaretorch:del, Light source forcible removal tool
cookingforblockheads:cooking_table, 烹饪桌
cookingforblockheads:oven, 烤箱
cookingforblockheads:fridge, 冰箱
cookingforblockheads:sink, 水槽
cookingforblockheads:tool_rack, 厨具架
cookingforblockheads:toaster, 吐司机
cookingforblockheads:milk_jar, 牛奶罐
cookingforblockheads:cow_jar, 罐中奶牛
cookingforblockheads:spice_rack, 调料架
cookingforblockheads:counter, 厨房柜台
cookingforblockheads:cabinet, 厨柜
cookingforblockheads:corner, 厨房转角
cookingforblockheads:kitchen_floor, 厨房地板
cookingforblockheads:fruit_basket, 水果篮
cookingforblockheads:cutting_board, 砧板
cookingforblockheads:recipe_book:0, 傻瓜烹饪手册
cookingforblockheads:recipe_book:1, 傻瓜烹饪手册 I
cookingforblockheads:recipe_book:2, 傻瓜烹饪手册 II
cookingforblockheads:heating_unit, 加热单元
cookingforblockheads:ice_unit, 冷却单元
cookingforblockheads:preservation_chamber, 保鲜室
scannable:scanner, 扫描器
scannable:module_blank, 空白扫描模块
scannable:module_range, 扫描模块：范围
scannable:module_animal, 扫描模块：动物
scannable:module_monster, 扫描模块：怪物
scannable:module_ore_common, 扫描模块：常见矿石
scannable:module_ore_rare, 扫描模块：罕见矿石
scannable:module_block, 扫描模块：方块
scannable:module_structure, 扫描模块：建筑物
scannable:module_fluid, 扫描模块：流体
scannable:module_entity, 扫描模块：实体
modularrouters:item_router, 物品路由器
modularrouters:template_frame, 模板框架方块
modularrouters:blank_module, 空白模块
modularrouters:blank_upgrade, 空白升级
modularrouters:augment_core, 拓展核心
modularrouters:override_card, 安全覆盖卡
modularrouters:module:0, 投掷器模块
modularrouters:module:1, 投掷模块
modularrouters:module:2, 虚空模块
modularrouters:module:3, 放置模块
modularrouters:module:4, 破坏模块
modularrouters:module:5, 发送模块 Mk1
modularrouters:module:6, 发送模块 Mk2
modularrouters:module:7, 发送模块 Mk3
modularrouters:module:8, 抽取模块
modularrouters:module:9, 抽取模块 Mk2
modularrouters:module:10, 造桥模块
modularrouters:module:11, 造桥模块 Mk2
modularrouters:module:12, 检测模块
modularrouters:module:13, 玩家背包模块
modularrouters:module:14, 流体模块
modularrouters:module:15, 销毁模块
modularrouters:module:16, 执行模块
modularrouters:module:17, 分配模块
modularrouters:upgrade:0, 堆叠升级
modularrouters:upgrade:1, 速度升级
modularrouters:upgrade:2, 安全升级
modularrouters:upgrade:3, 伪装升级
modularrouters:upgrade:4, 同步升级
modularrouters:upgrade:5, 流体传输升级
modularrouters:upgrade:6, 消声器升级
modularrouters:upgrade:7, 爆炸升级
modularrouters:filter:0, 批量物品过滤名单
modularrouters:filter:1, 按mod分拣过滤名单
modularrouters:filter:2, 正则表达式过滤名单
modularrouters:filter:3, 检测过滤名单
modularrouters:augment:0, 快速拾取拓展
modularrouters:augment:1, 拾取延迟拓展
modularrouters:augment:2, 范围升级拓展
modularrouters:augment:3, 范围降级拓展
modularrouters:augment:4, 红石拓展
modularrouters:augment:5, 调节拓展
modularrouters:augment:6, 堆叠拓展
modularrouters:augment:7, 经验吸收拓展
modularrouters:augment:8, 模仿拓展
modularrouters:augment:9, 推动拓展
cropdusting:poop, Poop
cropdusting:fertile_dirt, Fertile Dirt
chesttransporter:chesttransporter, 木搬箱器
chesttransporter:chesttransporter_iron, 铁搬箱器
chesttransporter:chesttransporter_gold, 金搬箱器
chesttransporter:chesttransporter_diamond, 钻石搬箱器
chesttransporter:chesttransporter_copper, 铜搬箱器
chesttransporter:chesttransporter_silver, 银搬箱器
chesttransporter:chesttransporter_tin, 锡搬箱器
chesttransporter:chesttransporter_obsidian, 黑曜石搬箱器
avaritiaio:grindingballneutronium, 中子素磨珠
avaritiaio:grindingballinfinity, 无尽磨珠
avaritiaio:infinitecapacitor, 无尽电容
ae2wtlib:infinity_booster_card, 无限增幅卡
ae2wtlib:wut, 终极无线终端
ae2wtlib:wut_creative, 创造模式终极无线终端
wct:wct, 无线合成终端
wct:wct_creative, 创造模式无线合成终端
wct:magnet_card, 磁引卡
extracpus:crafting_storage_256k, 256k合成存储器
extracpus:crafting_storage_1024k, 1024k合成存储器
extracpus:crafting_storage_4096k, 4096k合成存储器
extracpus:crafting_storage_16384k, 16384k合成存储器
compactmachines3:tunnel, 接口
compactmachines3:redstonetunnel, 红石接口
compactmachines3:wall, 紧实型压缩空间壁
compactmachines3:wallbreakable, 压缩空间壁
compactmachines3:machine:0, 微型压缩空间机械
compactmachines3:machine:1, 小型压缩空间机械
compactmachines3:machine:2, 普通压缩空间机械
compactmachines3:machine:3, 大型压缩空间机械
compactmachines3:machine:4, 巨型压缩空间机械
compactmachines3:machine:5, 超大型压缩空间机械
compactmachines3:fieldprojector, 压缩空间机械制作器
compactmachines3:psd, 传送器
compactmachines3:tunneltool, 接口
compactmachines3:redstonetunneltool, 红石接口
enderutilities:asu:0, 可调储物箱
enderutilities:barrel:0, 储物桶
enderutilities:draw_bridge:0, 吊桥
enderutilities:draw_bridge:1, 高级吊桥
enderutilities:ender_elevator:0, 末影电梯（white）
enderutilities:ender_elevator_slab:0, 末影电梯台阶（white）
enderutilities:ender_elevator_layer:0, 末影电梯地毯（white）
enderutilities:inserter:0, 插入器
enderutilities:inserter:1, 插入器（过滤型）
enderutilities:floor:0, 地板
enderutilities:floor:1, 劣质地板
enderutilities:energy_bridge:0, 能量桥谐振器
enderutilities:energy_bridge:1, 能量桥接收器
enderutilities:energy_bridge:2, 能量桥发送器
enderutilities:machine_0:0, 末影熔炉
enderutilities:machine_1:0, 末影灌注器
enderutilities:machine_1:1, 工具工作台
enderutilities:machine_1:2, 创造台
enderutilities:machine_1:3, 高级快速存放器
enderutilities:molecular_exciter, 流体中子
enderutilities:msu:0, 大型存储单元
enderutilities:msu:1, 大型存储包
enderutilities:phasing:0, 定相方块
enderutilities:phasing:1, 定相方块（反相）
enderutilities:frame, 流体中子
enderutilities:portal_panel, 流体中子
enderutilities:sound_block:0, 放音方块
enderutilities:storage_0:0, 小型记忆箱
enderutilities:storage_0:1, 记忆箱
enderutilities:storage_0:2, 大型记忆箱
enderutilities:storage_0:3, 便捷箱子（小）
enderutilities:storage_0:4, 便捷箱子（正常）
enderutilities:storage_0:5, 便捷箱子（大）
enderutilities:storage_0:6, 便捷箱子（超大）
enderutilities:storage_0:7, 杂物存储单元
enderutilities:endercapacitor:0, 末影电容（基础）
enderutilities:endercapacitor:0, 末影电容（基础）
enderutilities:endercapacitor:1, 末影电容（增强）
enderutilities:endercapacitor:1, 末影电容（增强）
enderutilities:endercapacitor:2, 末影电容（高级）
enderutilities:endercapacitor:2, 末影电容（高级）
enderutilities:endercapacitor:3, 末影电容（创造）
enderutilities:endercapacitor:3, 末影电容（创造）
enderutilities:enderpart:0, 末影合金（基础）
enderutilities:enderpart:1, 末影合金（增强）
enderutilities:enderpart:2, 末影合金（高级）
enderutilities:enderpart:10, 未激活末影核心（基础）
enderutilities:enderpart:11, 未激活末影核心（增强）
enderutilities:enderpart:12, 未激活末影核心（高级）
